iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
7,242526,196,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92268.0,10752.0,5332.0,83260.0,98000.0,85,100,10,10,5376,2666,5,0.001
7,242526,197,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92464.0,10752.0,5136.0,83260.0,98030.0,85,100,10,10,5376,2568,5,0.01
7,242526,78,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71848.0,-90564.0,10752.0,6036.0,83260.0,97080.0,85,99,10,10,5376,3018,5,0.1
7,242526,203,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92224.0,10752.0,5376.0,83260.0,97970.0,85,100,10,10,5376,2688,10,1.0E-4
7,242526,202,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-90180.0,10752.0,5420.0,83260.0,95970.0,85,98,10,10,5376,2710,10,0.001
7,242526,200,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92332.0,10752.0,5268.0,83260.0,98070.0,85,100,10,10,5376,2634,10,0.01
7,242526,78,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71848.0,-90148.0,10752.0,6452.0,83260.0,97050.0,85,99,10,10,5376,3226,10,0.1
7,242526,202,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-91196.0,10752.0,5404.0,83260.0,97020.0,85,99,10,10,5376,2702,20,1.0E-4
7,242526,197,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92180.0,10752.0,5420.0,83260.0,98000.0,85,100,10,10,5376,2710,20,0.001
7,242526,196,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92104.0,10752.0,5496.0,83260.0,98060.0,85,100,10,10,5376,2748,20,0.01
7,242526,76,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71848.0,-91492.0,10752.0,6108.0,83260.0,98090.0,85,100,10,10,5376,3054,20,0.1
7,242526,201,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-89248.0,10752.0,5352.0,83260.0,95140.0,85,97,10,10,5376,2676,25,1.0E-4
7,242526,205,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-89128.0,10752.0,5472.0,83260.0,95100.0,85,97,10,10,5376,2736,25,0.001
7,242526,198,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71848.0,-92292.0,10752.0,5308.0,83260.0,98090.0,85,100,10,10,5376,2654,25,0.01
7,242526,78,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71848.0,-89524.0,10752.0,6076.0,83260.0,96060.0,85,98,10,10,5376,3038,25,0.1
